Found 1 leaked connections;;;;;
owner: #<Thread:0x000078a1a0d27ca0 /home/yahonda/src/github.com/rails/rails/activerecord/test/cases/locking_test.rb:799 sleep>;;;;;
backtrace:;;;;;
"[""""/home/yahonda/.rbenv/versions/3.3.0/lib/ruby/gems/3.3.0/gems/concurrent-ruby-1.2.2/lib/concurrent-ruby/concurrent/synchronization/mutex_lockable_object.rb:53:in `sleep'"""", """"/home/yahonda/.rbenv/versions/3.3.0/lib/ruby/gems/3.3.0/gems/concurrent-ruby-1.2.2/lib/concurrent-ruby/concurrent/synchronization/mutex_lockable_object.rb:53:in `wait'"""", """"/home/yahonda/.rbenv/versions/3.3.0/lib/ruby/gems/3.3.0/gems/concurrent-ruby-1.2.2/lib/concurrent-ruby/concurrent/synchronization/mutex_lockable_object.rb:53:in `ns_wait'"""", """"/home/yahonda/.rbenv/versions/3.3.0/lib/ruby/gems/3.3.0/gems/concurrent-ruby-1.2.2/lib/concurrent-ruby/concurrent/synchronization/abstract_lockable_object.rb:47:in `ns_wait_until'"""", """"/home/yahonda/.rbenv/versions/3.3.0/lib/ruby/gems/3.3.0/gems/concurrent-ruby-1.2.2/lib/concurrent-ruby/concurrent/atomic/event.rb:87:in `block in wait'"""", """"/home/yahonda/.rbenv/versions/3.3.0/lib/ruby/gems/3.3.0/gems/concurrent-ruby-1.2.2/lib/concurrent-ruby/concurrent/synchronization/mutex_lockable_object.rb:48:in `block in synchronize'"""", """"/home/yahonda/.rbenv/versions/3.3.0/lib/ruby/gems/3.3.0/gems/concurrent-ruby-1.2.2/lib/concurrent-ruby/concurrent/synchronization/mutex_lockable_object.rb:48:in `synchronize'"""", """"/home/yahonda/.rbenv/versions/3.3.0/lib/ruby/gems/3.3.0/gems/concurrent-ruby-1.2.2/lib/concurrent-ruby/concurrent/synchronization/mutex_lockable_object.rb:48:in `synchronize'"""", """"/home/yahonda/.rbenv/versions/3.3.0/lib/ruby/gems/3.3.0/gems/concurrent-ruby-1.2.2/lib/concurrent-ruby/concurrent/atomic/event.rb:84:in `wait'"""", """"/home/yahonda/src/github.com/rails/rails/activerecord/test/cases/locking_test.rb:804:in `block (2 levels) in duel'"""", """"/home/yahonda/src/github.com/rails/rails/activerecord/lib/active_record/connection_adapters/abstract/transaction.rb:536:in `block in within_new_transaction'"""", """"/home/yahonda/src/github.com/rails/rails/activesupport/lib/active_support/concurrency/null_lock.rb:9:in `synchronize'"""", """"/home/yahonda/src/github.com/rails/rails/activerecord/lib/active_record/connection_adapters/abstract/transaction.rb:533:in `within_new_transaction'"""", """"/home/yahonda/src/github.com/rails/rails/activerecord/lib/active_record/connection_adapters/abstract/database_statements.rb:344:in `transaction'"""", """"/home/yahonda/src/github.com/rails/rails/activerecord/lib/active_record/transactions.rb:223:in `block in transaction'"""", """"/home/yahonda/src/github.com/rails/rails/activerecord/lib/active_record/connection_adapters/abstract/connection_pool.rb:387:in `with_connection'"""", """"/home/yahonda/src/github.com/rails/rails/activerecord/lib/active_record/connection_handling.rb:270:in `with_connection'"""", """"/home/yahonda/src/github.com/rails/rails/activerecord/lib/active_record/transactions.rb:222:in `transaction'"""", """"/home/yahonda/src/github.com/rails/rails/activerecord/test/cases/locking_test.rb:801:in `block in duel'""""]";;;;;
;;;;;
E;;;;;
;;;;;
Error:;;;;;
PessimisticLockingTest#test_no_locks_no_wait:;;;;;
ActiveRecord::PreparedStatementCacheExpired: ERROR:  cached plan must not change result type;;;;;
;;;;;
    lib/active_record/connection_adapters/postgresql_adapter.rb:915:in `rescue in exec_cache';;;;;
    lib/active_record/connection_adapters/postgresql_adapter.rb:893:in `exec_cache';;;;;
    lib/active_record/connection_adapters/postgresql_adapter.rb:865:in `execute_and_clear';;;;;
    lib/active_record/connection_adapters/postgresql/database_statements.rb:66:in `internal_exec_query';;;;;
    lib/active_record/connection_adapters/abstract/database_statements.rb:630:in `select';;;;;
    lib/active_record/connection_adapters/abstract/database_statements.rb:71:in `select_all';;;;;
    lib/active_record/connection_adapters/abstract/query_cache.rb:222:in `select_all';;;;;
    lib/active_record/querying.rb:62:in `_query_by_sql';;;;;
    lib/active_record/querying.rb:51:in `find_by_sql';;;;;
    lib/active_record/statement_cache.rb:150:in `execute';;;;;
    lib/active_record/core.rb:434:in `cached_find_by';;;;;
    lib/active_record/core.rb:255:in `find';;;;;
    test/cases/locking_test.rb:788:in `block in test_no_locks_no_wait';;;;;
    lib/active_record/connection_adapters/abstract/transaction.rb:536:in `block in within_new_transaction';;;;;
    /home/yahonda/src/github.com/rails/rails/activesupport/lib/active_support/concurrency/null_lock.rb:9:in `synchronize';;;;;
    lib/active_record/connection_adapters/abstract/transaction.rb:533:in `within_new_transaction';;;;;
    lib/active_record/connection_adapters/abstract/database_statements.rb:344:in `transaction';;;;;
    lib/active_record/transactions.rb:223:in `block in transaction';;;;;
    lib/active_record/connection_adapters/abstract/connection_pool.rb:387:in `with_connection';;;;;
    lib/active_record/connection_handling.rb:270:in `with_connection';;;;;
    lib/active_record/transactions.rb:222:in `transaction';;;;;
    test/cases/locking_test.rb:812:in `block in duel';;;;;
;;;;;
Error:;;;;;
PessimisticLockingTest#test_no_locks_no_wait:;;;;;
RuntimeError: Found 1 leaked connection after PessimisticLockingTest#test_no_locks_no_wait;;;;;
    test/cases/test_case.rb:82:in `check_connection_leaks';;;;;
    test/cases/test_case.rb:38:in `after_teardown';;;;;
;;;;;
;;;;;
bin/test test/cases/locking_test.rb:787;;;;;
;;;;;
;;;;;
;;;;;
Finished in 1.057243s, 3.7834 runs/s, 10.4044 assertions/s.;;;;;
4 runs, 11 assertions, 0 failures, 1 errors, 0 skips;;;;;
$;;;;;
```;;;;;
;;;;;
### System configuration;;;;;
**Rails version**: main branch;;;;;
;;;;;
**Ruby version**: ruby 3.3.0 (2023-12-25 revision 5124f9ac75) [x86_64-linux];;;;;
",2024-03-19T08:06:22Z,2024-03-19T08:06:39Z,[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 70310659, 'node_id': 'MDU6TGFiZWw3MDMxMDY1OQ==', 'url': 'https://api.github.com/repos/rails/rails/labels/PostgreSQL', 'name': 'PostgreSQL', 'color': 'fbca04', 'default': False, 'description': None}, {'id': 776781281, 'node_id': 'MDU6TGFiZWw3NzY3ODEyODE=', 'url': 'https://api.github.com/repos/rails/rails/labels/ci%20issues', 'name': 'ci issues', 'color': 'aaafff', 'default': False, 'description': None}]""";;;;;
"2192504341,""add `file_exist?` method for ActiveStorage::Blob, ActiveStorage::Variant, ActiveStorage::VariantWithRecord"",""";;;;;
;;;;;
It's help to check if all it's ok on the service storage;;;;;
;;;;;
### Motivation / Background;;;;;
;;;;;
This Pull Request has been created because we (@captive-studio) handle a large number of files using ActiveStorage in our application where these files are central to the business.;;;;;
;;;;;
For some time now, we have noticed that certain variants are not being properly saved in the storage (specifically Google Cloud Storage). We want to rectify this situation by retrieving the variants for which the file does not exist in the storage.;;;;;
;;;;;
### Detail;;;;;
;;;;;
This Pull Request changes add new `file_exist?` method for ActiveStorage::Blob, ActiveStorage::Variant, ActiveStorage::VariantWithRecord;;;;;
;;;;;
This method will help to check if a file exist on the storage service;;;;;
;;;;;
### Additional information;;;;;
;;;;;
/;;;;;
;;;;;
### Checklist;;;;;
;;;;;
Before submitting the PR make sure the following are checked:;;;;;
;;;;;
* [x] This Pull Request is related to one change. Unrelated changes should be opened in separate PRs.;;;;;
* [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`;;;;;
* [x] Tests are added or updated if you fix a bug or add a feature.;;;;;
* [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.;;;;;
",2024-03-18T15:17:49Z,2024-03-18T15:17:53Z,[{'id': 664533972, 'node_id': 'MDU6TGFiZWw2NjQ1MzM5NzI=', 'url': 'https://api.github.com/repos/rails/rails/labels/activestorage', 'name': 'activestorage', 'color': 'bfd4f2', 'default': False, 'description': None}]""";;;;;
"2192417334,Enable query log tags by default on development env,""<!--";;;;;
Thanks for contributing to Rails!;;;;;
;;;;;
Please do not make *Draft* pull requests, as they still send;;;;;
notifications to everyone watching the Rails repo.;;;;;
;;;;;
Create a pull request when it is ready for review and feedback;;;;;
from the Rails team :).;;;;;
;;;;;
If your pull request affects documentation or any non-code;;;;;
changes, guidelines for those changes are [available;;;;;
here](https://edgeguides.rubyonrails.org/contributing_to_ruby_on_rails.html#contributing-to-the-rails-documentation);;;;;
;;;;;
About this template;;;;;
;;;;;
The following template aims to help contributors write a good description for their pull requests.;;;;;
We'd like you to provide a description of the changes in your pull request (i.e. bugs fixed or features added), the motivation behind the changes, and complete the checklist below before opening a pull request.;;;;;
;;;;;
Feel free to discard it if you need to (e.g. when you just fix a typo). -->;;;;;
;;;;;
### Motivation / Background;;;;;
;;;;;
<!--;;;;;
Describe why this Pull Request needs to be merged. What bug have you fixed? What feature have you added? Why is it important?;;;;;
"If you are fixing a specific issue, include """"Fixes #ISSUE"""" (replace with the issue number, remove the quotes) and the issue will be linked to this PR.";;;;;
-->;;;;;
;;;;;
This can be used to trace troublesome SQL statements back to the application code that generated these statements. I feel like this is a good default value that helps with debugging and code discovery.;;;;;
;;;;;
### Checklist;;;;;
;;;;;
Before submitting the PR make sure the following are checked:;;;;;
;;;;;
* [x] This Pull Request is related to one change. Unrelated changes should be opened in separate PRs.;;;;;
* [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`;;;;;
* [ ] Tests are added or updated if you fix a bug or add a feature.;;;;;
* [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.;;;;;
",2024-03-18T14:43:38Z,2024-03-25T02:05:54Z,[{'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}, {'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}]""";;;;;
"2190873649,.eager_load when selecting another column sets the ID incorrectly to a record being eager loaded.,""### Steps to reproduce";;;;;
<!-- (Guidelines for creating a bug report are [available;;;;;
here](https://edgeguides.rubyonrails.org/contributing_to_ruby_on_rails.html#creating-a-bug-report)) -->;;;;;
;;;;;
<!-- Paste your executable test case created from one of the scripts found [here](https://edgeguides.rubyonrails.org/contributing_to_ruby_on_rails.html#create-an-executable-test-case) below: -->;;;;;
```ruby;;;;;
# frozen_string_literal: true;;;;;
;;;;;
"require """"bundler/inline""""";;;;;
;;;;;
gemfile(true) do;;;;;
"  source """"https://rubygems.org""""";;;;;
;;;;;
"  git_source(:github) { |repo| """"https://github.com/#{repo}.git"""" }";;;;;
;;;;;
"  gem """"rails"""", github: """"rails/rails"""", branch: """"main""""";;;;;
  # If you want to test against edge Rails replace the previous line with this:;;;;;
"  # gem """"rails"""", github: """"rails/rails"""", branch: """"main""""";;;;;
;;;;;
"  gem """"sqlite3""""";;;;;
end;;;;;
;;;;;
"require """"active_record""""";;;;;
"require """"minitest/autorun""""";;;;;
"require """"logger""""";;;;;
;;;;;
# This connection will do for database-independent bug reports.;;;;;
"ActiveRecord::Base.establish_connection(adapter: """"sqlite3"""", database: """":memory:"""")";;;;;
ActiveRecord::Base.logger = Logger.new(STDOUT);;;;;
;;;;;
ActiveRecord::Schema.define do;;;;;
  create_table :posts, force: true do |t|;;;;;
    t.integer :first_comment_id;;;;;
    t.integer :last_comment_id;;;;;
  end;;;;;
;;;;;
  create_table :comments, force: true do |t|;;;;;
    t.integer :post_id;;;;;
  end;;;;;
end;;;;;
;;;;;
class Post < ActiveRecord::Base;;;;;
  has_many :comments;;;;;
;;;;;
"  belongs_to :first_comment, class_name: """"Comment""""";;;;;
"  belongs_to :last_comment, class_name: """"Comment""""";;;;;
;;;;;
"  scope :select_another_column, -> { select(""""*"""").select(""""TIME('now') as now"""") }";;;;;
end;;;;;
;;;;;
class Comment < ActiveRecord::Base;;;;;
  belongs_to :post;;;;;
end;;;;;
;;;;;
class BugTest < Minitest::Test;;;;;
  def test_association_stuff;;;;;
    post = Post.create!;;;;;
    post.first_comment = Comment.create!;;;;;
    post.last_comment = Comment.create!;;;;;
;;;;;
    post.save!;;;;;
;;;;;
    post = Post.find(post.id);;;;;
    post_with_eager_loads = Post.eager_load(:first_comment, :last_comment).select_another_column.find(post.id);;;;;
;;;;;
    assert_equal post.id, post_with_eager_loads.id;;;;;
  end;;;;;
end;;;;;
```;;;;;
;;;;;
### Expected behavior;;;;;
Expect that IDs are consistent when using .eager_load;;;;;
;;;;;
### Actual behavior;;;;;
<!-- Tell us what happens instead -->;;;;;
ID gets set to one of the other tables joined in;;;;;
;;;;;
### System configuration;;;;;
**Rails version**: main;;;;;
;;;;;
**Ruby version**: 3.3.0;;;;;
",2024-03-17T21:28:07Z,2024-03-19T19:38:22Z,[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]""";;;;;
"2190758266,Allow one to set `strict_loading_mode` globally,""### Motivation / Background";;;;;
;;;;;
<!--;;;;;
Describe why this Pull Request needs to be merged. What bug have you fixed? What feature have you added? Why is it important?;;;;;
"If you are fixing a specific issue, include """"Fixes #ISSUE"""" (replace with the issue number, remove the quotes) and the issue will be linked to this PR.";;;;;
-->;;;;;
;;;;;
I was reading through [this summary of Rails' strict loading](https://jordanhollinger.com/2023/11/11/rails-strict-loading/) and came across this paragraph:;;;;;
;;;;;
> If you’re very brave, you can opt your entire application into strict loading. (Oddly, there doesn’t seem to be an equivalent of :n_plus_one_only here. I can’t imagine using this.);;;;;
;;;;;
In my app, we're setting `strict_loading!(mode: :n_plus_one_only)` on individual records; this paragraph made me realize it didn't have to be this way.;;;;
;;;;;
This Pull Request has been created because currently, `strict_loading_mode` is always set to `:all`. It may be preferable for users to have `:n_plus_one_only` on an individual model, or even on the entire app.;;;;;
;;;;;
### Detail;;;;;
;;;;;
This Pull Request adds a new class_attribute `:strict_loading_mode`, defaulted to `:all`.  If it's set to `:n_plus_one_only`, that mode is used by default when doing strict loading checks.;;;;;
;;;;;
### Additional information;;;;;
;;;;;
n/a;;;;;
;;;;;
### Checklist;;;;;
;;;;;
Before submitting the PR make sure the following are checked:;;;;;
;;;;;
* [x] This Pull Request is related to one change. Unrelated changes should be opened in separate PRs.;;;;;
* [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`;;;;;
* [x] Tests are added or updated if you fix a bug or add a feature.;;;;;
* [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.;;;;;
",2024-03-17T16:45:34Z,2024-03-28T22:17:42Z,[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}]""";;;;;
"2186612406,Autoloaded classes raise NameError when accessed in parent's on_load hook during load,""This is not a new issue with Rails autoloading, but a challenge I feel when working with Engines (either developing engines as a gem maintainer or consuming engines as an application developer)";;;;;
;;;;;
For example, an Engine may have a setup like this:;;;;;
;;;;;
```ruby;;;;;
module GoodJob;;;;;
  class ApplicationJob < ActiveJob::Base;;;;;
    # some configuration;;;;;
    ActiveSupport.run_load_hooks(:good_job_application_job, self);;;;;
  end;;;;;
;;;;;
  class UtilityOneJob < ApplicationJob; end;;;;
  class UtilityTwoJob < ApplicationJob; end;;;;
  class UtilityThreeJob < ApplicationJob; end;;;;
  # ... and many more;;;;;
end;;;;;
```;;;;;
;;;;;
I give an example of GoodJob, but this is a very analogous situation to other Engines with autoloaded classes/subclasses (models, controllers, etc.); for example Devise, which has a `DeviseController` (with load_hook) that is then subclassed with [a desire to extend](https://github.com/heartcombo/devise/wiki/How-To:-Create-custom-layouts#application--devise-config). ;;;;
;;;;;
I want to be able to allow application developers to extend the subclasses, and I want to defer autoloaded constants as much as possible (ideally not touching Action Controller or Active Model at all until during initialization), and this seems like it should be reasonable:;;;;;
;;;;;
```ruby;;;;;
# config/initializers/good_job.rb;;;;;
;;;;;
ActiveSupport.on_load(:good_job_application_job) do;;;;;
  # Customize a subclass;;;;;
"  GoodJob::UtilityJobOne.queue_name = """"something_custom""""";;;;;
end;;;;;
```;;;;;
;;;;;
This _usually_ works ok, except in the case when the `UtilityJobOne` _being loaded causes ApplicationJob to be loaded for the very first time_, in which case it raises a `uninitialized constant UtilityJobOne (NameError)`. This is because of the autoloading chain:;;;;;
;;;;;
`GoodJob::UtilityJobOne` first must load its parent class `GoodJob::ApplicationJob` for the first time, which triggers the load_hook which itself references `UtilityOneJob` which has not yet completed loading and thus a `NameError` 💥 ;;;;;
;;;;;
There is what I consider a workaround for this which is to use `inherited` (which is triggered _after the subclass constant is loaded), but I find it somewhat complex and wonder if there is a better way, or whether this is something that should be turned into a hook pattern:;;;;;
;;;;;
```ruby;;;;;
# config/initializers/good_job.rb;;;;;
;;;;;
module ConfigureUtilityJob;;;;;
  def inherited(subclass);;;;;
    super;;;;;
"    if subclass.to_s == """"UtilityJobOne""""";;;;;
"      subclass.queue_name = """"something_custom""""";;;;;
    end;;;;;
  end;;;;;
end;;;;;
;;;;;
ActiveSupport.on_load(:good_job_application_job) do;;;;;
  GoodJob::ApplicationJob.extend ConfigureUtilityJob;;;;;
end;;;;;
```;;;;;
;;;;;
"I realize that another solution as a engine maintainer is to add load hooks to every subclass, but that seems onerous, and as an application developer I'd have to convince other engine maintainers to do so (which is totally ok, so long as there isn't a better way I'm missing or a reasonable central interface for modifying autoloaded subclasses)."",2024-03-14T15:06:07Z,2024-03-14T15:07:44Z,[]";;;;;
"2183136951,`ActiveRecord::Migration::check_all_pending!` resets connection pool when in use in other threads,""This might not be a bug per se, but is unexpected behaviour that was exposed in our specific use case.";;;;;
;;;;;
### Steps to reproduce;;;;;
<!-- (Guidelines for creating a bug report are [available;;;;;
here](https://edgeguides.rubyonrails.org/contributing_to_ruby_on_rails.html#creating-a-bug-report)) -->;;;;;
;;;;;
In production, we have a bunch of custom internal health-checks exposed via a controller endpoint that are pinged every 20s or so, one of which is a check for pending migrations. Up until recently we were using `ActiveRecord::Migration::check_pending!` which took an optional connection argument and would use it to access the migration context (presumably releasing the connection back into the pool immediately after) to check for pending migrations.;;;;;
;;;;;
This method [has been deprecated in favour of `check_all_pending!`](https://github.com/rails/rails/commit/03379d1f599653d100dff9fbf3ce4434a930b915) and [was recently removed on `main`](https://github.com/rails/rails/commit/02f66fe3e25cef2b0dec8bca26e777fe788af35c). To comply with this (since we run against Rails edge) we ended up replacing `check_pending!` with `check_all_pending!` (which doesn't take any arguments) in the respective health-check. After deploying this change we started seeing this error intermittently:;;;;;
;;;;;
```;;;;;
ActiveRecord::ConnectionNotEstablished:  No connection pool for 'ActiveRecord::Base' found.;;;;;
```;;;;;
;;;;;
After some debugging we found that it was due to `check_all_pending!` [using a temporary pool under the hood](https://github.com/rails/rails/blob/0dc84e2e7d942dcaac3bd75414ae55bfad9bb18a/activerecord/lib/active_record/tasks/database_tasks.rb#L542-L549), meaning it would establish a new connection for its checks, then establish another one once done, resetting the connection pool object each time. This meant that other threads (we're currently running `puma` with `3` threads) that attempted to retrieve the current (cached) pool during this time (to then retrieve a connection) would fail to find it and raise here:;;;;;
https://github.com/rails/rails/blob/0dc84e2e7d942dcaac3bd75414ae55bfad9bb18a/activerecord/lib/active_record/connection_adapters/abstract/connection_handler.rb#L224;;;;;
;;;;;
We've considered that maybe this specific health-check setup is a bit unconventional, but given that I can find [some public repos utilising this method the same way](https://github.com/search?q=ActiveRecord%3A%3AMigration.check_all_pending%21+language%3ARuby&type=code&l=Ruby), I thought I'd open this up for discussion to see if there's any chance of changing / extending the implementation or even just warning against its use outside of something like a rake task so others don't run into a similar issue.;;;;;
;;;;;
<!-- Paste your executable test case created from one of the scripts found [here](https://edgeguides.rubyonrails.org/contributing_to_ruby_on_rails.html#create-an-executable-test-case) below: -->;;;;;
;;;;;
```ruby;;;;;
# frozen_string_literal: true;;;;;
;;;;;
"require """"bundler/inline""""";;;;;
;;;;;
gemfile(true) do;;;;;
"  source """"https://rubygems.org""""";;;;;
;;;;;
"  git_source(:github) { |repo| """"https://github.com/#{repo}.git"""" }";;;;;
;;;;;
"  gem """"rails"""", github: """"rails/rails"""", branch: """"main""""";;;;;
;;;;;
"  gem """"sqlite3""""";;;;;
end;;;;;
;;;;;
"require """"active_record""""";;;;;
"require """"minitest/autorun""""";;;;;
"require """"logger""""";;;;;
;;;;;
# Ensure `ActiveRecord::Base.configurations.configs_for` returns a config for which a temporary pool is yielded.;;;;;
"ActiveRecord::Base.configurations = { development: { adapter: """"sqlite3"""", database: """":memory:"""" } }";;;;;
# This connection will do for database-independent bug reports.;;;;;
"ActiveRecord::Base.establish_connection(adapter: """"sqlite3"""", database: """":memory:"""")";;;;;
ActiveRecord::Base.logger = Logger.new(STDOUT);;;;;
;;;;;
class BugTest < Minitest::Test;;;;;
  def test_connection_pool_does_not_reset;;;;;
    pool_before = ActiveRecord::Base.connection_pool;;;;;
;;;;;
    ActiveRecord::Migration.check_all_pending!;;;;;
;;;;;
    assert_equal pool_before.object_id, ActiveRecord::Base.connection_pool.object_id;;;;;
  end;;;;;
end;;;;;
```;;;;;
;;;;;
### Expected behavior;;;;;
<!-- Tell us what should happen -->;;;;;
;;;;;
Connection pool is not reset when checking for pending migrations with `check_all_pending!`.;;;;;
;;;;;
### Actual behavior;;;;;
<!-- Tell us what happens instead -->;;;;;
;;;;;
Connection pool is reset when checking for pending migrations with `check_all_pending!`.;;;;;
;;;;;
### System configuration;;;;;
**Rails version**: Edge;;;;;
;;;;;
"**Ruby version**: 3.2.2"",2024-03-13T05:17:22Z,2024-03-14T06:03:23Z,""[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]""";;;;;
"2182989812,Fix a crash when an  Executor wrapped fork exit.,""Fix #51298";;;;;
;;;;;
forking inside an Execution Wrapper crashes when running the completion callbacks.;;;;;
;;;;;
Rails 7.0 was not Execution wrapping the `runner` command. ;;;;;
Rails 7.2 changed the definition of `active_connection?`, the new definition doesn't contain the bug. ;;;;;
;;;;;
Therefore forking inside a script intended to be run with the `runner` command on 7.1 crashes. (see #51298);;;;;
;;;;;
This PR is targeting `7-1-stable`;;;;;
;;;;;
Edit: The regression test (with the fork) blew up the tests. I removed it, I'll revisit. ;;;;;
;;;;;
### Checklist;;;;;
;;;;;
Before submitting the PR make sure the following are checked:;;;;;
;;;;;
* [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.;;;;;
* [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`;;;;;
* [x] Tests are added or updated if you fix a bug or add a feature.;;;;;
* [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.;;;;;
",2024-03-13T02:22:58Z,2024-03-23T21:16:44Z,[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]""";;;;;
"2182679064,[ci skip] Undocumented - validations enabled by autosave,""### Motivation / Background";;;;;
;;;;;
Fixes #50807;;;;;
;;;;;
As described in Issue #50807,  validations are enabled by default when the autosave option is set to true. Currently, that behavior is not documented for the `has_one` or `belongs_to` associations.   ;;;;;
;;;;;
### Detail;;;;;
;;;;;
To resolve this issue, the  API documentation has been updated to document the validation behavior when the `autosave: true` option is set in `Activerecord::Associations` for the `has_one` or `belongs_to` associations.;;;;;
;;;;;
### Checklist;;;;;
;;;;;
Before submitting the PR make sure the following are checked:;;;;;
;;;;;
* [ ] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.;;;;;
* [ ] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`;;;;;
* [ ] Tests are added or updated if you fix a bug or add a feature.;;;;;
* [ ] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.;;;;;
",2024-03-12T21:09:19Z,2024-03-23T17:25:32Z,[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]""";;;;;
"2182219571,Do not use the alpha version if the major version is released,""This PR changes the active storage dependency version for action text. ";;;;;
",2024-03-12T17:04:15Z,2024-03-12T17:04:19Z,[{'id': 1180817762, 'node_id': 'MDU6TGFiZWwxMTgwODE3NzYy', 'url': 'https://api.github.com/repos/rails/rails/labels/actiontext', 'name': 'actiontext', 'color': '3bc667', 'default': False, 'description': ''}]""";;;;;
"2181685435,Model.insert_all can accept an array of records with separate column names,""### Motivation / Background";;;;;
;;;;;
Expanding the `Model.insert_all` functionality to receive an array containing records and column names separately. This improvement eliminates the need for records to be in the hash format, providing a more streamlined approach, especially useful for handling large datasets when both the order of attributes and their alignment with the table structure are known in advance.;;;;;
;;;;;
```ruby;;;;;
column_names = [:name, :author_id];;;;;
book_batches.each do |book_batch|;;;;;
"	Book.insert_all(book_batch, column_names: column_names)";;;;;
end;;;;;
```;;;;;
;;;;;
This update enables users to provide an array of arrays for the records, while also specifying the column names separately. This enhancement enhances code flexibility and readability, simplifying data insertion without requiring pre-formatting into hashes.;;;;;
;;;;;
### Detail;;;;;
;;;;;
#NOM?;;;;;
#NOM?;;;;;
;;;;;
```ruby;;;;;
Book.insert_all([;;;;;
"  [""""Rework"""", 1],";;;;;
"  [""""Patterns of Enterprise Application Architecture"""", 1]";;;;;
], column_names: [:name, :author_id]);;;;;
```;;;;;
;;;;;
"To showcase the API proposal, I opted for the simplest approach, which involved converting the array of records and column names into a Hash, as it aligns with the existing code."",2024-03-12T13:54:28Z,2024-03-12T13:54:34Z,""[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]""";;;;;
"2181555060,Add and document ActionText without_layout reader and writer attributes,""If a site follows an `ActionText` editing form with a preview form prior to record creation, the natural way to set the editor content in the preview form is something like:";;;;;
;;;;;
`<%= hidden_field :message, :content %>`;;;;;
;;;;;
"This however does a `to_s`, which includes the content with the """"trix-content"""" div layout wrapping. This wrapping gets saved, and the final rendering with layout has a double wrapping.";;;;;
;;;;;
A solution is to instead use;;;;;
;;;;;
`<%= hidden_field_tag 'message[content]', @message.content.to_trix_html %>`;;;;;
;;;;;
but a cleaner solution would be to provide a non-wrapped accessor like;;;;;
;;;;;
`<%= hidden_field :message, :content_without_layout %>`;;;;;
;;;;;
